17970,河南,2015/4/1 0:00:00,15,8,小雨转中雨,东南风,4-5级,101.556307300000000,34.511389739999998
18000,杭锦旗,2015/4/1 0:00:00,12,4,小雨转中雨,东南风,4-5级,108.212828200000000,40.212873150000000
18030,海力素,2015/4/1 0:00:00,10,6,中雨,东风~东南风,5-6级~4-5级,105.938977300000000,41.810486380000000
18060,杭锦后旗,2015/4/1 0:00:00,12,8,中雨,东北风~东风,4-5级~3-4级,107.033453700000000,40.890870780000000
18090,海拉尔,2015/4/1 0:00:00,8,-7,晴转多云,西风,小于3级~4-5级,120.042882100000000,49.279245459999999
18120,霍林郭勒,2015/4/1 0:00:00,8,-9,晴转多云,北风~南风,3-4级,119.579748400000000,45.528106059999999
18150,怀安,2015/4/1 0:00:00,11,3,晴转小雨,西北风~东南风,3-4级~小于3级,114.502607400000000,40.559533580000000
18180,怀来,2015/4/1 0:00:00,13,5,晴转小雨,西北风~东南风,3-4级~小于3级,115.634060600000000,40.347983640000002
18210,海兴,2015/4/1 0:00:00,12,5,多云转阴,东北风,4-5级~3-4级,117.567264300000010,38.142470220000000
18240,黄骅,2015/4/1 0:00:00,12,5,多云转阴,东北风,4-5级~3-4级,117.400217000000000,38.401521850000002
18270,河间,2015/4/1 0:00:00,14,5,多云转阴,东北风,3-4级,116.271592799999990,38.483721430000003
18300,衡水,2015/4/1 0:00:00,12,7,小雨,东北风,3-4级,115.686228700000000,37.746929049999999
18330,邯郸,2015/4/1 0:00:00,11,8,小雨,北风,4-5级~3-4级,114.482693900000000,36.609307930000000
18360,浑源,2015/4/1 0:00:00,12,4,多云转小雨,东北风~东南风,4-5级~3-4级,113.710759000000000,39.634162359999998
18390,和顺,2015/4/1 0:00:00,6,3,小雨转雨夹雪,微风,小于3级,113.474934500000000,37.348373700000003
18420,壶关,2015/4/1 0:00:00,8,5,小到中雨,东南风,小于3级,113.371997900000000,35.992651930000001
18450,洪洞,2015/4/1 0:00:00,18,12,小雨转小到中雨,北风,小于3级,111.659377900000000,36.325514179999999
18480,霍州,2015/4/1 0:00:00,18,12,小雨转小到中雨,北风,小于3级,111.830835600000000,36.599677829999997
18510,侯马,2015/4/1 0:00:00,18,12,小雨转小到中雨,北风,小于3级,111.371509200000010,35.621785490000001
18540,河津,2015/4/1 0:00:00,15,11,小到中雨转小雨,东风,小于3级,110.708539300000000,35.631891050000000
18570,怀仁,2015/4/1 0:00:00,11,6,多云转中雨,北风,小于3级,113.112304600000000,39.793570840000001
18600,河曲,2015/4/1 0:00:00,14,3,小雨转中雨,东南风,小于3级~5-6级,111.359829300000000,39.206439529999997
18630,户县,2015/4/1 0:00:00,14,12,小雨转中雨,东风,小于3级,108.592481300000000,34.003833649999997
18660,黄陵,2015/4/1 0:00:00,12,10,小雨转中雨,微风,小于3级,108.953058300000000,35.628414249999999
18690,黄龙,2015/4/1 0:00:00,12,10,小雨转中雨,微风,小于3级,109.945100700000000,35.702635710000003
18720,横山,2015/4/1 0:00:00,18,10,阴转小雨,微风,小于3级,109.466991500000010,37.851606400000001
18750,华县,2015/4/1 0:00:00,16,10,小雨转中雨,微风,小于3级,109.812703300000000,34.411964089999998
18780,合阳,2015/4/1 0:00:00,14,10,小雨转中雨,微风,小于3级,110.191103600000010,35.208388190000001
18810,韩城,2015/4/1 0:00:00,17,13,小雨转中雨,微风,小于3级,110.393773700000000,35.582782139999999
18840,华阴,2015/4/1 0:00:00,17,12,小雨转中雨,微风,小于3级,110.058188200000000,34.532717880000000
18870,汉阴,2015/4/1 0:00:00,20,16,阴转小到中雨,微风,小于3级,108.496954900000010,32.902520650000000
18900,汉中,2015/4/1 0:00:00,19,16,小雨转中雨,微风,小于3级,107.045477600000000,33.081568980000000
18930,桓台,2015/4/1 0:00:00,15,6,小雨,东风,3-4级,118.034367500000000,36.996290170000002
18960,海阳,2015/4/1 0:00:00,15,8,阴转多云,东北风~东风,5-6级~4-5级,121.113614200000000,36.861587989999997
18990,菏泽,2015/4/1 0:00:00,14,9,小到中雨,北风,3-4级,115.463359800000010,35.262440499999997
19020,惠民,2015/4/1 0:00:00,14,7,阴,东北风,4-5级~3-4级,117.578983600000000,37.375971319999998
19050,河口,2015/4/1 0:00:00,12,7,小雨转阴,东北风,4-5级~3-4级,118.620011600000000,37.969499929999998
19080,呼图壁,2015/4/1 0:00:00,2,-4,小雪,西北风~微风,3-4级~小于3级,86.693166110000007,44.380955720000003
19110,和静,2015/4/1 0:00:00,17,2,多云转阴,西北风~北风,4-5级~3-4级,85.200093429999995,42.828681289999999
19140,和硕,2015/4/1 0:00:00,18,2,多云转阴,北风,3-4级,87.588716480000002,42.141076069999997
19170,霍城,2015/4/1 0:00:00,2,-11,多云,微风,小于3级,80.781158529999999,44.309120430000000
19200,霍尔果斯,2015/4/1 0:00:00,1,-12,多云,微风,小于3级,80.423863800000007,44.211871170000002
19230,和布克赛尔蒙古自治县,2015/4/1 0:00:00,-2,-12,阵雪转多云,西风,3-4级,86.217435800000004,46.256702550000000
19260,哈密,2015/4/1 0:00:00,17,9,浮尘转多云,东北风,4-5级,93.529373010000000,42.344467100000003
19290,和田,2015/4/1 0:00:00,23,12,晴,微风,小于3级,79.915813729999996,37.153349740000003
19320,哈巴河,2015/4/1 0:00:00,-5,-12,多云转小雪,西风,4-5级,86.409672959999995,48.316559030000001
19350,湟源,2015/4/1 0:00:00,17,5,阵雨转多云,微风,小于3级,101.163177500000000,36.636354799999999
19380,湟中,2015/4/1 0:00:00,16,5,阵雨转多云,微风,小于3级,101.544494400000000,36.579759410000001
19410,海东,2015/4/1 0:00:00,21,10,阵雨转多云,东南风,4-5级,102.085207000000000,36.517610169999998
19440,互助,2015/4/1 0:00:00,19,8,阵雨转多云,东南风,4-5级,102.151904500000000,36.849455270000000
19470,化隆,2015/4/1 0:00:00,14,5,雨夹雪转多云,东南风,4-5级,102.243978000000000,36.071883030000002
19500,黄南,2015/4/1 0:00:00,19,8,阴转多云,微风,小于3级,102.007600299999990,35.522851549999999
19530,河南,2015/4/1 0:00:00,12,-2,雨夹雪转多云,微风,小于3级,101.556307300000000,34.511389739999998
19560,海南,2015/4/1 0:00:00,16,8,多云,微风,小于3级,106.925397200000010,39.296209480000002
19590,海西,2015/4/1 0:00:00,14,1,阴转多云,微风,小于3级,97.342625420000005,37.373799069999997
19620,海北,2015/4/1 0:00:00,12,2,阴转多云,微风,小于3级,100.879802200000000,36.960654099999999
19650,海晏,2015/4/1 0:00:00,12,2,阴转多云,微风,小于3级,100.843355100000000,37.114748319999997
19680,华亭,2015/4/1 0:00:00,11,9,小到中雨,东南风,小于3级,106.608670300000000,35.205549580000003
19710,环县,2015/4/1 0:00:00,15,10,小雨转中雨,微风,小于3级,107.072172200000000,36.616788640000003
19740,华池,2015/4/1 0:00:00,14,10,小雨转中雨,微风,小于3级,108.034312300000000,36.444471970000002
19770,合水,2015/4/1 0:00:00,14,10,小雨转中雨,微风,小于3级,108.317340599999990,36.014259860000003
19800,徽县,2015/4/1 0:00:00,17,14,小到中雨,微风,小于3级,106.033317000000000,33.892851200000003
19830,和政,2015/4/1 0:00:00,14,8,多云转小雨,微风,小于3级,103.298567700000010,35.345732329999997
19860,合作,2015/4/1 0:00:00,13,4,阴转小雨,微风,小于3级,103.085649200000010,34.997259509999999
19890,会宁,2015/4/1 0:00:00,13,8,小雨,微风,小于3级,105.101861000000000,35.963481739999999
19920,贺兰,2015/4/1 0:00:00,18,12,小雨,南风~北风,4-5级~3-4级,106.266518000000000,38.687106890000003
19950,惠农,2015/4/1 0:00:00,19,12,小雨,南风~北风,4-5级~3-4级,106.613773499999990,39.108073769999997
19980,海原,2015/4/1 0:00:00,15,9,小雨,南风~北风,4-5级~3-4级,105.679649000000000,36.603124840000000
20010,滑县,2015/4/1 0:00:00,12,9,小雨,东北风,4-5级,114.673647200000000,35.471733780000001
20040,获嘉,2015/4/1 0:00:00,12,7,中雨,东北风,4-5级~3-4级,113.651968900000000,35.203480560000003
20070,辉县,2015/4/1 0:00:00,12,7,中雨,东北风,4-5级~3-4级,113.687892000000010,35.543594470000002
20100,淮滨,2015/4/1 0:00:00,21,16,小雨转中雨,东北风,4-5级,115.324560700000010,32.446573549999997
20130,潢川,2015/4/1 0:00:00,21,17,中雨,东北风,4-5级,115.164409900000000,32.132798430000001
20160,鹤壁,2015/4/1 0:00:00,13,7,小雨转中雨,东北风,4-5级,114.297769800000000,35.755425870000003
20190,淮阳,2015/4/1 0:00:00,18,11,中雨,东北风,4-5级,114.902018200000000,33.709946649999999
20220,海安,2015/4/1 0:00:00,22,15,多云转阴,南风~东风,小于3级~3-4级,120.473926900000000,32.553985070000003
20250,海门,2015/4/1 0:00:00,22,16,多云转阴,南风~东风,小于3级~3-4级,121.312470100000000,31.956038870000000
20280,邗江,2015/4/1 0:00:00,25,18,阴转多云,东风,3-4级,119.458263900000010,32.425830220000002
20310,淮安,2015/4/1 0:00:00,19,12,雷阵雨转小雨,东北风~东风,3-4级,119.030186400000010,33.606512739999999
20340,洪泽,2015/4/1 0:00:00,20,13,雷阵雨转小雨,东北风~东风,3-4级,118.828199799999990,33.235206280000000
20370,黄陂,2015/4/1 0:00:00,27,19,多云转雷阵雨,微风,小于3级,114.364644200000000,30.985285900000001
20400,汉川,2015/4/1 0:00:00,27,19,多云转雷阵雨,微风~东南风,小于3级~3-4级,113.681678400000000,30.622039210000001
20430,黄冈,2015/4/1 0:00:00,29,19,多云转雷阵雨,微风,小于3级,114.906617999999990,30.446108939999998
20460,红安,2015/4/1 0:00:00,24,18,多云转中雨,微风,小于3级,114.628118800000000,31.290122749999998
20490,黄梅,2015/4/1 0:00:00,28,19,多云,微风,小于3级,115.941883399999990,29.998875659999999
20520,黄石,2015/4/1 0:00:00,31,20,多云转雷阵雨,微风,小于3级,115.050683199999990,30.216127130000000
20550,洪湖,2015/4/1 0:00:00,30,22,多云转雷阵雨,微风~南风,小于3级~3-4级,113.538914700000010,29.996772000000000
20580,鹤峰,2015/4/1 0:00:00,22,18,小雨转中雨,微风,小于3级,110.200220100000000,29.918893900000000
20610,杭州,2015/4/1 0:00:00,30,20,多云,南风~东风,小于3级,120.219375400000000,30.259244460000001
20640,湖州,2015/4/1 0:00:00,30,17,多云,微风~北风,小于3级~3-4级,120.137243200000000,30.877925160000000
20670,海宁,2015/4/1 0:00:00,28,17,晴,东南风~东风,3-4级~4-5级,120.618727100000000,30.442176799999999
20700,海盐,2015/4/1 0:00:00,28,17,晴,东南风~东风,3-4级~4-5级,120.885575600000000,30.526042589999999
20730,黄岩,2015/4/1 0:00:00,31,17,多云,南风~东南风,小于3级,121.088317800000000,28.604655279999999
20760,合肥,2015/4/1 0:00:00,25,20,小雨转雷阵雨,南风~东风,小于3级~4-5级,117.282699100000000,31.866942259999998
20790,怀远,2015/4/1 0:00:00,20,14,中雨转雷阵雨,东北风~东风,4-5级,117.042086500000000,33.037130750000003
20820,淮南,2015/4/1 0:00:00,21,16,中雨转雷阵雨,东风,4-5级,117.018638900000000,32.642811819999999
20850,怀宁,2015/4/1 0:00:00,29,19,多云转阴,西南风~南风,小于3级~3-4级,116.803526899999990,30.579024530000002
20880,黄山市,2015/4/1 0:00:00,31,18,多云转阴,南风~西南风,小于3级,118.293569600000000,29.734434860000000
20910,黄山区,2015/4/1 0:00:00,30,18,多云转阴,南风~西南风,小于3级,118.077546100000010,30.277745899999999
20940,黄山风景区,2015/4/1 0:00:00,16,12,阴,西南风~南风,4-5级,106.624541699999990,29.570875760000000
20970,淮北,2015/4/1 0:00:00,19,13,大雨转雷阵雨,东风,4-5级,116.791447400000000,33.960023309999997
21000,霍邱,2015/4/1 0:00:00,21,17,雷阵雨,东北风~东风,3-4级~4-5级,116.173520900000000,32.201507329999998
21030,霍山,2015/4/1 0:00:00,29,19,阴转雷阵雨,西南风~东风,小于3级~3-4级,116.246675000000000,31.287055800000001
21060,含山,2015/4/1 0:00:00,13,8,小雨转阴,西风,小于3级,118.052070200000000,31.662082290000001
21090,和县,2015/4/1 0:00:00,13,9,小雨转阴,西风,小于3级,118.293882400000000,31.716472240000002
21120,涵江,2015/4/1 0:00:00,29,20,多云,微风,小于3级,119.079038900000000,25.604741720000000
21150,惠安,2015/4/1 0:00:00,30,21,多云,微风,小于3级,118.809472900000000,24.991871440000001
21180,华安,2015/4/1 0:00:00,31,19,多云,微风,小于3级,117.543804600000000,24.918688090000000
21210,湖口,2015/4/1 0:00:00,30,19,晴,微风,小于3级,116.292561199999990,29.668060510000000
21240,横峰,2015/4/1 0:00:00,34,20,多云转晴,东北风,小于3级,117.645197400000000,28.513847490000000
21270,会昌,2015/4/1 0:00:00,31,20,多云,微风,小于3级,115.765151200000010,25.505756519999998
21300,衡阳,2015/4/1 0:00:00,33,23,晴,南风,3-4级,112.583818800000000,26.898164420000001
21330,衡山,2015/4/1 0:00:00,33,22,晴,南风,3-4级,112.719630000000000,27.281912380000001
21360,衡东,2015/4/1 0:00:00,32,22,晴,南风,3-4级,113.029001600000000,27.085080219999998
21390,衡阳县,2015/4/1 0:00:00,33,22,晴,南风,3-4级,112.351579400000010,27.109626110000001
21420,衡南,2015/4/1 0:00:00,33,23,晴,南风,3-4级,112.648513800000000,26.759844900000001
21450,汉寿,2015/4/1 0:00:00,29,21,多云转阵雨,南风,小于3级,112.044310600000000,28.864800230000000
21480,华容,2015/4/1 0:00:00,31,21,多云,南风,3-4级,114.701471799999990,30.473067619999998
21510,怀化,2015/4/1 0:00:00,30,21,多云,南风,小于3级,109.986958800000000,27.557482900000000
21540,会同,2015/4/1 0:00:00,28,21,多云,南风,小于3级,109.809945400000000,26.914136370000001
21570,洪江,2015/4/1 0:00:00,30,19,多云,南风,小于3级,110.087193400000000,27.239105320000000
21600,花垣,2015/4/1 0:00:00,28,20,多云转阵雨,东南风,小于3级,109.439129100000000,28.431708400000002
21630,花溪,2015/4/1 0:00:00,29,20,多云,南风,小于3级,106.665273200000000,26.397916930000001
21660,汇川,2015/4/1 0:00:00,31,18,多云,东南风~南风,小于3级,107.003109800000000,27.887590180000000
21690,红花岗,2015/4/1 0:00:00,31,18,多云,东南风~南风,小于3级,106.922651100000000,27.670445030000000
21720,惠水,2015/4/1 0:00:00,29,20,多云,南风,3-4级,106.722223099999990,25.982996660000001
21750,黄平,2015/4/1 0:00:00,28,21,多云,北风,小于3级,107.869244800000000,26.953081619999999
21780,赫章,2015/4/1 0:00:00,33,16,多云转晴,微风,小于3级,104.638174900000000,27.135471450000001
21810,华蓥,2015/4/1 0:00:00,29,19,阴转小雨,南风,小于3级,106.759412000000000,30.321832380000000
21840,合江,2015/4/1 0:00:00,32,21,多云,旋转风,小于3级,105.931600100000000,28.751865250000002
21870,洪雅,2015/4/1 0:00:00,28,19,阴转多云,西南风,小于3级,103.180159500000000,29.694316499999999
21900,会理,2015/4/1 0:00:00,28,13,晴,旋转风,小于3级,102.263927100000000,26.591300799999999
21930,会东,2015/4/1 0:00:00,29,16,晴,旋转风,小于3级,102.742967400000000,26.573608340000000
21960,汉源,2015/4/1 0:00:00,27,15,阴转多云,南风~北风,小于3级,102.625136400000000,29.431575639999998
21990,黑水,2015/4/1 0:00:00,25,4,阴转小雨,西南风,小于3级,103.055487000000000,32.165309780000001
22020,红原,2015/4/1 0:00:00,17,-1,阴转小雨,西南风,小于3级,102.641150400000000,32.736132089999998
22050,花都,2015/4/1 0:00:00,30,23,多云,微风,小于3级,113.220175500000000,23.446660999999999
22080,惠州,2015/4/1 0:00:00,29,22,多云,微风,小于3级,114.410658100000010,23.113539849999999
22110,惠阳,2015/4/1 0:00:00,29,22,多云,微风,小于3级,114.474565799999990,22.874748010000001
22140,惠东,2015/4/1 0:00:00,29,22,多云,微风,小于3级,114.955517700000000,23.049117500000001
22170,怀集,2015/4/1 0:00:00,28,21,阴转多云,微风,小于3级,112.180240000000000,23.974272950000000
22200,鹤山,2015/4/1 0:00:00,28,22,多云,微风,小于3级,114.098454200000010,35.973345969999997
22230,河源,2015/4/1 0:00:00,29,21,多云,微风,小于3级,114.713721500000010,23.757250849999998
22260,和平,2015/4/1 0:00:00,29,20,多云,微风,小于3级,117.202813699999990,39.124808840000000
22290,惠来,2015/4/1 0:00:00,29,21,多云,微风,小于3级,116.224798900000000,23.034046539999999
22320,化州,2015/4/1 0:00:00,28,23,多云,北风~南风,3-4级~4-5级,110.539591500000000,21.845482260000001
22350,海丰,2015/4/1 0:00:00,28,21,多云,微风,小于3级,115.286322299999990,22.969599519999999
22380,鹤庆,2015/4/1 0:00:00,24,10,多云,微风,小于3级,100.277174500000000,26.335453609999998
22410,红河,2015/4/1 0:00:00,31,17,多云,微风,小于3级,103.384064800000000,23.367717519999999
22440,河口,2015/4/1 0:00:00,34,24,多云,微风,小于3级,118.620011600000000,37.969499929999998
22470,会泽,2015/4/1 0:00:00,25,13,晴,微风,小于3级,103.468543600000000,26.462218270000001
22500,华宁,2015/4/1 0:00:00,26,12,多云,西南风,4-5级,102.999067700000000,24.284812310000000
22530,华坪,2015/4/1 0:00:00,34,16,晴,西风,3-4级,101.251729200000000,26.645807139999999
22560,横县,2015/4/1 0:00:00,31,23,多云,东南风,小于3级,109.168926600000010,22.774919319999999
22590,合山,2015/4/1 0:00:00,30,23,多云,南风,小于3级,108.942539900000000,23.802816140000001
22620,贺州,2015/4/1 0:00:00,29,21,多云,南风,小于3级,111.552594200000000,24.411053549999998
22650,河池,2015/4/1 0:00:00,30,22,多云,南风,小于3级,108.069947700000000,24.699520780000000
22680,合浦,2015/4/1 0:00:00,31,25,多云,南风,3-4级,109.335393500000000,21.740444340000000
22710,海口,2015/4/1 0:00:00,34,24,多云,微风,小于3级,110.330801800000000,20.022071279999999
22740,香港,2015/4/1 0:00:00,28,22,多云,微风,小于3级,114.186124100000000,22.293585990000000
22770,花莲,2015/4/1 0:00:00,28,23,阴转多云,微风,小于3级,110.476602300000000,19.437612089999998
22800,嘉定,2015/4/1 0:00:00,24,17,多云转阴,东南风~东风,小于3级,121.251013500000000,31.364338060000001
22830,金山,2015/4/1 0:00:00,25,16,多云转阴,东南风~东风,小于3级,121.248408200000000,30.835080779999998
22860,静海,2015/4/1 0:00:00,14,5,多云转小雨,东风,3-4级,116.972772300000000,38.861262140000001
22890,津南,2015/4/1 0:00:00,13,5,多云转小雨,东风,3-4级,117.392910000000000,38.969790529999997
22920,蓟县,2015/4/1 0:00:00,15,5,多云转小雨,东风,3-4级,117.441159200000000,40.009613659999999
22950,江津,2015/4/1 0:00:00,32,21,多云,微风,小于3级,106.269281900000000,29.035351190000000
22980,佳木斯,2015/4/1 0:00:00,13,-4,晴,西南风,小于3级~5-6级,130.284734600000010,46.813779599999997
23010,加格达奇,2015/4/1 0:00:00,9,-6,晴转多云,西风~西北风,小于3级~4-5级,119.785381300000000,49.232052279999998
23040,嘉荫,2015/4/1 0:00:00,8,-11,晴,西北风~西风,小于3级~4-5级,130.008249699999990,48.769519789999997
23070,鸡西,2015/4/1 0:00:00,11,-3,晴,西北风~西南风,小于3级~3-4级,130.941767300000010,45.321539889999997
23100,鸡东,2015/4/1 0:00:00,11,-3,晴,西北风~西南风,小于3级~3-4级,131.225653700000010,45.273228209999999
23130,集贤,2015/4/1 0:00:00,11,-3,晴,西风,3-4级~4-5级,131.150555900000000,46.818437080000002
23160,九台,2015/4/1 0:00:00,13,-4,晴,东北风~西风,小于3级,125.985176000000000,44.209758940000000
23190,吉林,2015/4/1 0:00:00,11,-1,晴,微风,小于3级,126.564544000000000,43.871988330000001
23220,蛟河,2015/4/1 0:00:00,11,-3,晴,微风,小于3级,127.351741899999990,43.716756080000003
23250,集安,2015/4/1 0:00:00,15,-1,晴,西北风~东风,小于3级,125.998992000000000,41.251410589999999
23280,靖宇,2015/4/1 0:00:00,13,-7,晴,西风~西南风,小于3级~3-4级,126.902468500000000,42.449966510000003
23310,江源,2015/4/1 0:00:00,11,-5,晴,西风~西南风,小于3级~3-4级,126.825301700000000,42.078958589999999
23340,金州,2015/4/1 0:00:00,11,4,阴转多云,东北风~东风,5-6级~4-5级,121.956582500000000,39.298619070000001
23370,锦州,2015/4/1 0:00:00,15,1,多云,东北风,3-4级~小于3级,121.147748699999990,41.130878879999997
23400,建平县,2015/4/1 0:00:00,14,-3,晴转多云,东北风~南风,4-5级~3-4级,119.632527100000000,41.842222589999999
23430,建昌,2015/4/1 0:00:00,13,-2,多云,东北风,4-5级,119.834891500000000,40.716827709999997
23460,集宁,2015/4/1 0:00:00,7,-1,多云转小雨,东南风,3-4级,113.112832200000000,41.027765969999997
23490,井陉,2015/4/1 0:00:00,10,8,小雨,东北风,3-4级,114.077952100000000,38.000890820000002
23520,晋州,2015/4/1 0:00:00,11,6,小雨,东北风,3-4级,115.091738300000000,37.991145099999997
23550,景县,2015/4/1 0:00:00,12,6,小雨,东北风,3-4级,116.200133600000000,37.668477469999999
23580,冀州,2015/4/1 0:00:00,12,7,小雨,东北风,3-4级,115.470292599999990,37.556069970000003
23610,巨鹿,2015/4/1 0:00:00,11,7,小雨,北风,4-5级~3-4级,115.058885800000000,37.278679300000000
23640,鸡泽,2015/4/1 0:00:00,11,8,小雨,北风,4-5级~3-4级,114.869565800000000,36.873677489999999
23670,尖草坪区,2015/4/1 0:00:00,9,3,小雨,东风~东北风,小于3级,112.488440000000000,37.972757840000000
23700,晋中,2015/4/1 0:00:00,8,5,小雨,微风,小于3级,112.738514400000000,37.693361529999997
23730,介休,2015/4/1 0:00:00,9,6,小雨,微风,小于3级,111.995188000000000,37.025476279999999
23760,晋城,2015/4/1 0:00:00,14,10,小雨转中雨,东南风,小于3级,112.867332800000000,35.499834470000003
23790,吉县,2015/4/1 0:00:00,16,10,小雨转小到中雨,北风,小于3级,110.728162000000000,36.158677320000002
23820,稷山,2015/4/1 0:00:00,15,10,小到中雨转小雨,东风,小于3级,110.965121800000010,35.598266920000000
23850,绛县,2015/4/1 0:00:00,14,9,小到中雨转小雨,东风,小于3级,111.644820400000000,35.498578530000003
23880,静乐,2015/4/1 0:00:00,12,2,小雨,东南风,小于3级~3-4级,112.064994300000000,38.400067149999998
23910,交城,2015/4/1 0:00:00,15,5,小雨,微风,小于3级,111.819927200000000,37.687045580000003
23940,泾阳,2015/4/1 0:00:00,14,12,小雨转中雨,微风,小于3级,108.780753100000000,34.608866999999996
23970,佳县,2015/4/1 0:00:00,20,10,阴转小雨,微风,小于3级,110.373740000000000,38.078380449999997
24000,靖边,2015/4/1 0:00:00,17,10,阴转小雨,微风,小于3级,108.813259300000000,37.484215810000002
24030,济南,2015/4/1 0:00:00,13,7,小雨转阴,东北风,4-5级~3-4级,117.024967100000000,36.682784730000002
24060,济阳,2015/4/1 0:00:00,13,6,小雨转阴,东北风,4-5级~3-4级,117.150021200000000,37.032805730000000
24090,即墨,2015/4/1 0:00:00,16,7,阵雨转阴,东北风~东南风,4-5级,120.521105600000000,36.487908599999997
24120,胶州,2015/4/1 0:00:00,16,7,阵雨转阴,东北风~东南风,4-5级,119.959421199999990,36.248031460000000
24150,胶南,2015/4/1 0:00:00,15,8,阵雨转阴,东北风~东南风,4-5级,119.856310100000000,35.852858380000001
24180,济宁,2015/4/1 0:00:00,17,10,小雨,东北风,3-4级,116.600797600000010,35.402121659999999
24210,嘉祥,2015/4/1 0:00:00,17,10,小雨,东北风,3-4级,116.307291100000000,35.434199030000002
24240,金乡,2015/4/1 0:00:00,17,10,小雨,东北风,3-4级,116.315124999999990,35.051246100000000
24270,莒南,2015/4/1 0:00:00,18,8,小雨转阴,东风~东南风,4-5级,118.890078900000010,35.213123220000000
24300,鄄城,2015/4/1 0:00:00,14,9,小到中雨,北风,3-4级,115.552871300000010,35.555043150000003
24330,巨野,2015/4/1 0:00:00,14,9,小到中雨,北风,3-4级,116.041131200000000,35.279400359999997
24360,莒县,2015/4/1 0:00:00,16,9,阵雨转阴,东北风~东风,3-4级~4-5级,118.893585100000000,35.655874959999998
24390,吉木萨尔,2015/4/1 0:00:00,3,-5,小雪转阴,西北风~微风,3-4级~小于3级,89.053073200000000,44.352913670000000
24420,伽师,2015/4/1 0:00:00,20,7,多云,微风,小于3级,77.231563050000005,39.599103149999998
24450,吉木乃,2015/4/1 0:00:00,-9,-14,多云转小雪,西风,4-5级,86.208104289999994,47.406311109999997
24480,精河,2015/4/1 0:00:00,2,-8,多云,西北风,4-5级~3-4级,82.922361699999996,44.557568449999998
24510,江孜,2015/4/1 0:00:00,14,-2,阴转多云,微风,小于3级,89.669049740000005,28.910680050000000
24540,吉隆,2015/4/1 0:00:00,15,-1,阴转多云,微风,小于3级,85.306389319999994,28.866800349999998
24570,加查,2015/4/1 0:00:00,21,2,多云,微风,小于3级,92.719871859999998,29.293907860000001
24600,江达,2015/4/1 0:00:00,18,4,小雨转阴,微风,小于3级,98.036375320000005,31.813700170000001
24630,嘉黎,2015/4/1 0:00:00,6,-5,小雪转阴,微风,小于3级,92.961316440000004,30.668911710000000
24660,尖扎,2015/4/1 0:00:00,20,10,阴转多云,微风,小于3级,101.849753900000000,35.918696820000001
24690,久治,2015/4/1 0:00:00,13,-1,雨夹雪转多云,西风,3-4级~4-5级,101.005508300000000,33.473902950000003
24720,泾川,2015/4/1 0:00:00,15,11,小到中雨,东南风,小于3级,107.441405000000000,35.354114510000002
24750,静宁,2015/4/1 0:00:00,13,9,小到中雨,东南风,小于3级,105.677562499999990,35.434011750000003
24780,金昌,2015/4/1 0:00:00,14,5,小雨转多云,西北风,5-6级~4-5级,102.208126300000000,38.516071799999999
24810,酒泉,2015/4/1 0:00:00,15,3,扬沙,东风,4-5级~5-6级,98.508414509999994,39.741473769999999
24840,金塔,2015/4/1 0:00:00,16,4,扬沙转沙尘暴,东风,4-5级~5-6级,99.186587020000005,40.382579200000002
24870,积石山,2015/4/1 0:00:00,16,11,多云转小雨,微风,小于3级,102.903364800000010,35.719032769999998
24900,靖远,2015/4/1 0:00:00,16,9,小雨,微风,小于3级,104.732326900000000,36.749103429999998
24930,景泰,2015/4/1 0:00:00,15,8,小雨,微风,小于3级,104.061667700000000,37.146078959999997
24960,嘉峪关,2015/4/1 0:00:00,17,4,扬沙转浮尘,东风,3-4级~小于3级,98.281634589999996,39.802397329999998
24990,泾源,2015/4/1 0:00:00,11,7,小雨,南风~微风,4-5级~小于3级,106.354022599999990,35.529746379999999
25020,郏县,2015/4/1 0:00:00,16,7,小雨转大雨,东北风,4-5级,113.233281800000000,34.005498969999998
25050,吉利,2015/4/1 0:00:00,14,8,中雨,东北风,4-5级,112.589764600000000,34.905378749999997
25080,焦作,2015/4/1 0:00:00,16,9,小雨转中雨,东北风,4-5级,113.211835900000000,35.234607560000001
25110,济源,2015/4/1 0:00:00,16,11,小雨转中雨,东风,4-5级~3-4级,112.405268000000010,35.105364559999998
25140,江宁,2015/4/1 0:00:00,24,18,多云转阴,东风,小于3级~3-4级,118.835418200000010,31.863971429999999
25170,江浦,2015/4/1 0:00:00,24,18,多云转阴,东风,小于3级~3-4级,97.121281069999995,31.963514199999999
25200,江阴,2015/4/1 0:00:00,25,18,多云,东南风~东风,小于3级,120.310678999999990,31.837425419999999
25230,句容,2015/4/1 0:00:00,24,17,多云转阴,南风~东风,3-4级,119.207079800000000,31.932634960000001
25260,江都,2015/4/1 0:00:00,26,18,阴转多云,东风,3-4级,119.701666200000010,32.539866420000003
25290,建湖,2015/4/1 0:00:00,18,13,小雨,东北风,3-4级,119.836496700000000,33.488907990000001
25320,金湖,2015/4/1 0:00:00,20,14,雷阵雨转小雨,东北风~东风,3-4级,119.145631100000000,33.025834439999997
25350,金坛,2015/4/1 0:00:00,25,18,多云转阴,东南风,3-4级,119.515038399999990,31.723054179999998
25380,姜堰,2015/4/1 0:00:00,24,17,多云转阴,东南风~东风,3-4级~4-5级,120.090816200000010,32.526452489999997
